ICB23CD,ICB23NM,Der_Financial_Year,EC_Department_Type,toa,mh_snomed,attends
E54000027,NHS North West London Integrated Care Board,2021/22,3,21,1,35
E54000032,NHS Kent and Medway Integrated Care Board,2020/21,3,20,1,16
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2022/23,5,19,0,78
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2020/21,3,16,1,14
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2020/21,1,5,0,179
E54000029,NHS North East London Integrated Care Board,2022/23,4,10,0,24
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,3,19,0,3620
E54000055,NHS Birmingham and Solihull Integrated Care Board,2019/20,4,17,0,30
E54000054,NHS West Yorkshire Integrated Care Board,2022/23,1,9,1,75
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2020/21,1,20,1,56
E54000034,NHS Frimley Integrated Care Board,2023/24,3,21,0,52
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,1,8,0,5224
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2021/22,1,8,0,3646
E54000043,NHS Gloucestershire Integrated Care Board,2019/20,3,19,0,1129
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,1,0,1,51
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,1,0,0,1681
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2023/24,3,20,0,326
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,1,13,1,25
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2023/24,5,21,0,7
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2019/20,3,11,0,155
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2022/23,3,2,0,78
E54000054,NHS West Yorkshire Integrated Care Board,2022/23,3,23,1,4
E54000032,NHS Kent and Medway Integrated Care Board,2023/24,4,15,0,14
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,5,1,0,3
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2022/23,3,10,1,3
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2023/24,1,6,0,1275
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2023/24,1,19,1,59
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2022/23,3,7,1,2
E54000030,NHS South East London Integrated Care Board,2022/23,3,21,1,8
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2019/20,3,11,1,6
E54000041,NHS Dorset Integrated Care Board,2022/23,3,14,1,1
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,5,13,0,4
E54000022,NHS Norfolk and Waveney Integrated Care Board,2023/24,5,20,1,5
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2020/21,3,22,0,4
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2021/22,4,20,0,2
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2020/21,1,14,1,6
E54000034,NHS Frimley Integrated Care Board,2022/23,3,3,0,7
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2021/22,5,14,0,2
E54000062,NHS Black Country Integrated Care Board,2023/24,4,19,0,3
E54000027,NHS North West London Integrated Care Board,2020/21,4,15,1,1
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2021/22,4,12,1,1
E54000034,NHS Frimley Integrated Care Board,2023/24,3,9,1,1
E54000037,NHS Devon Integrated Care Board,2020/21,1,13,0,2703
E54000027,NHS North West London Integrated Care Board,2023/24,3,9,1,10
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2022/23,1,20,1,90
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2019/20,4,7,0,7
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2020/21,1,15,0,3099
E54000043,NHS Gloucestershire Integrated Care Board,2022/23,1,1,0,840
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2021/22,1,4,1,36
E54000058,NHS Derby and Derbyshire Integrated Care Board,2019/20,3,10,0,2978
E54000038,NHS Somerset Integrated Care Board,2023/24,1,8,0,1223
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2023/24,1,13,0,5625
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,3,18,1,15
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,3,5,0,90
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2022/23,1,6,0,937
E54000038,NHS Somerset Integrated Care Board,2022/23,3,10,0,2788
E54000022,NHS Norfolk and Waveney Integrated Care Board,2019/20,1,8,0,2055
E54000050,NHS North East and North Cumbria Integrated Care Board,2021/22,1,21,0,13714
E54000038,NHS Somerset Integrated Care Board,2022/23,1,7,1,3
E54000037,NHS Devon Integrated Care Board,2020/21,1,5,0,430
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2020/21,1,5,1,39
E54000034,NHS Frimley Integrated Care Board,2023/24,1,21,0,3944
E54000064,NHS Sussex Integrated Care Board,2022/23,1,19,1,163
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2020/21,1,14,0,3601
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2020/21,1,15,1,68
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2022/23,5,14,0,18
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2019/20,1,10,0,6751
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,3,7,0,10
E54000028,NHS North Central London Integrated Care Board,2022/23,1,9,0,6919
E54000064,NHS Sussex Integrated Care Board,2021/22,1,9,1,86
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,1,15,1,97
E54000054,NHS West Yorkshire Integrated Care Board,2019/20,1,23,1,164
E54000034,NHS Frimley Integrated Care Board,2023/24,1,2,1,11
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2019/20,1,22,1,90
E54000064,NHS Sussex Integrated Care Board,2023/24,1,3,0,1375
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2022/23,1,22,0,2496
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,1,0,1,255
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,1,22,1,267
E54000022,NHS Norfolk and Waveney Integrated Care Board,2020/21,1,9,1,25
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,1,21,0,5122
E54000058,NHS Derby and Derbyshire Integrated Care Board,2022/23,1,23,0,2612
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2022/23,1,18,1,72
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2020/21,4,9,0,2
E54000038,NHS Somerset Integrated Care Board,2023/24,1,3,0,546
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2020/21,3,18,0,889
E54000037,NHS Devon Integrated Care Board,2020/21,3,15,0,927
E54000050,NHS North East and North Cumbria Integrated Care Board,2021/22,4,10,0,2274
E54000064,NHS Sussex Integrated Care Board,2019/20,3,14,0,3748
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2023/24,1,1,1,59
