ICB23CD,ICB23NM,Der_Financial_Year,EC_Department_Type,mh_snomed,mhsds_flag,attends,left_b4_completion
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,3,1,0,20,1
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2022/23,5,0,0,53,0
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2021/22,1,0,0,201190,15663
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2022/23,1,1,1,8078,226
E54000028,NHS North Central London Integrated Care Board,2021/22,1,0,0,299463,19679
E54000029,NHS North East London Integrated Care Board,2021/22,5,0,1,2093,29
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2022/23,1,0,0,50089,1881
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,1,0,0,125000,4355
E54000054,NHS West Yorkshire Integrated Care Board,2022/23,3,0,1,12028,914
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2021/22,3,1,1,53,1
E54000043,NHS Gloucestershire Integrated Care Board,2019/20,3,1,0,46,1
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2020/21,4,0,0,2236,3
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2020/21,5,0,1,1984,0
E54000062,NHS Black Country Integrated Care Board,2021/22,4,0,1,25,0
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,3,1,0,238,3
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2023/24,1,1,0,1255,17
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2022/23,1,1,0,866,17
E54000041,NHS Dorset Integrated Care Board,2023/24,1,0,1,61756,4353
E54000037,NHS Devon Integrated Care Board,2023/24,1,0,1,81599,8854
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2022/23,5,0,0,483,3
E54000030,NHS South East London Integrated Care Board,2020/21,1,0,1,119639,4203
E54000064,NHS Sussex Integrated Care Board,2019/20,3,0,0,106119,2729
E54000064,NHS Sussex Integrated Care Board,2020/21,5,0,1,7,0
E54000055,NHS Birmingham and Solihull Integrated Care Board,2019/20,3,1,1,295,27
E54000055,NHS Birmingham and Solihull Integrated Care Board,2021/22,3,1,0,9,0
E54000054,NHS West Yorkshire Integrated Care Board,2019/20,4,0,1,2679,51
E54000022,NHS Norfolk and Waveney Integrated Care Board,2019/20,4,1,0,1,1
E54000050,NHS North East and North Cumbria Integrated Care Board,2023/24,4,0,1,895,59
E54000029,NHS North East London Integrated Care Board,2023/24,1,0,0,389935,18945
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2023/24,1,0,1,124030,9217
E54000050,NHS North East and North Cumbria Integrated Care Board,2022/23,1,1,1,6483,240
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2022/23,1,0,0,169024,7139
E54000032,NHS Kent and Medway Integrated Care Board,2023/24,1,1,0,432,19
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2021/22,3,0,1,23813,326
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2019/20,1,0,0,274318,11866
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,1,0,0,173040,6297
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,5,0,1,287,3
E54000054,NHS West Yorkshire Integrated Care Board,2021/22,3,1,0,198,8
E54000061,NHS South Yorkshire Integrated Care Board,2020/21,3,1,1,30,0
E54000041,NHS Dorset Integrated Care Board,2021/22,3,0,0,26306,69
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2023/24,3,1,0,11,0
E54000055,NHS Birmingham and Solihull Integrated Care Board,2021/22,3,0,0,15600,231
E54000032,NHS Kent and Medway Integrated Care Board,2022/23,3,0,0,239051,1775
E54000034,NHS Frimley Integrated Care Board,2022/23,3,0,0,4996,202
E54000027,NHS North West London Integrated Care Board,2021/22,4,1,0,21,1
E54000031,NHS South West London Integrated Care Board,2020/21,5,1,1,17,0
E54000022,NHS Norfolk and Waveney Integrated Care Board,2021/22,3,1,0,4,0
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2023/24,5,1,0,2,0
E54000064,NHS Sussex Integrated Care Board,2020/21,5,1,1,1,0
E54000027,NHS North West London Integrated Care Board,2023/24,5,1,0,65,0
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2023/24,1,0,1,72924,4951
E54000034,NHS Frimley Integrated Care Board,2021/22,3,0,1,833,47
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,1,0,0,213417,9740
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2022/23,3,1,1,83,6
E54000031,NHS South West London Integrated Care Board,2022/23,5,0,1,2097,14
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2020/21,5,0,1,2,0
E54000061,NHS South Yorkshire Integrated Care Board,2021/22,4,0,0,382,9
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,3,0,0,98275,2475
E54000027,NHS North West London Integrated Care Board,2020/21,4,0,1,1316,19
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2022/23,5,1,1,1,0
E54000022,NHS Norfolk and Waveney Integrated Care Board,2021/22,4,0,1,47,2
E54000037,NHS Devon Integrated Care Board,2019/20,3,1,0,63,0
E54000064,NHS Sussex Integrated Care Board,2020/21,1,0,0,246483,4653
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2019/20,3,0,1,35186,758
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2022/23,3,0,1,34609,1651
E54000029,NHS North East London Integrated Care Board,2021/22,1,0,1,142323,10481
E54000022,NHS Norfolk and Waveney Integrated Care Board,2022/23,1,0,1,77993,4923
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2019/20,1,0,0,251353,4718
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,1,1,1,2973,84
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2020/21,1,1,1,2978,92
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2020/21,1,1,1,3402,151
E54000038,NHS Somerset Integrated Care Board,2020/21,5,0,1,2,0
E54000041,NHS Dorset Integrated Care Board,2023/24,99,0,0,1,0
E54000031,NHS South West London Integrated Care Board,2022/23,3,0,1,20921,975
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2022/23,3,0,0,237437,2752
E54000064,NHS Sussex Integrated Care Board,2022/23,4,0,1,102,8
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2023/24,1,1,0,828,22
E54000032,NHS Kent and Medway Integrated Care Board,2023/24,1,0,1,154753,9589
E54000029,NHS North East London Integrated Care Board,2022/23,1,1,0,869,18
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,3,1,1,177,1
E54000062,NHS Black Country Integrated Care Board,2020/21,3,0,0,24866,107
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2020/21,4,0,0,48,0
E54000064,NHS Sussex Integrated Care Board,2020/21,1,1,1,7073,225
E54000029,NHS North East London Integrated Care Board,2020/21,4,0,0,171,2
E54000034,NHS Frimley Integrated Care Board,2020/21,4,0,0,1299,10
E54000037,NHS Devon Integrated Care Board,2020/21,3,1,1,45,0
E54000055,NHS Birmingham and Solihull Integrated Care Board,2019/20,3,0,1,10393,393
E54000037,NHS Devon Integrated Care Board,2020/21,4,0,0,3571,175
E54000032,NHS Kent and Medway Integrated Care Board,2021/22,4,1,0,2,0
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2023/24,3,0,0,93780,6394
E54000022,NHS Norfolk and Waveney Integrated Care Board,2023/24,4,0,0,170,7
E54000037,NHS Devon Integrated Care Board,2019/20,1,0,0,125093,5346
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2019/20,3,1,1,52,1
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2019/20,3,1,0,182,8
E54000038,NHS Somerset Integrated Care Board,2019/20,3,0,0,73192,1014
E54000022,NHS Norfolk and Waveney Integrated Care Board,2020/21,4,0,0,46,1
E54000032,NHS Kent and Medway Integrated Care Board,2021/22,5,1,0,1,0
E54000026,NHS Mid and South Essex Integrated Care Board,2023/24,4,0,0,169,3
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,1,1,1,3021,199
E54000032,NHS Kent and Medway Integrated Care Board,2022/23,3,1,1,853,14
E54000058,NHS Derby and Derbyshire Integrated Care Board,2022/23,4,0,1,29,2
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2021/22,5,0,1,8,0
E54000064,NHS Sussex Integrated Care Board,2020/21,3,1,1,714,25
E54000030,NHS South East London Integrated Care Board,2021/22,3,1,0,344,5
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,1,1,1,13897,729
E54000061,NHS South Yorkshire Integrated Care Board,2021/22,3,1,1,28,1
E54000032,NHS Kent and Medway Integrated Care Board,2019/20,1,0,0,356817,5500
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,5,0,0,5,0
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,5,0,1,3,0
E54000037,NHS Devon Integrated Care Board,2019/20,5,0,1,1,0
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2023/24,5,1,1,1,0
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2020/21,5,0,1,2,0
E54000037,NHS Devon Integrated Care Board,2022/23,4,0,0,262,17
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2022/23,3,0,1,17860,889
E54000061,NHS South Yorkshire Integrated Care Board,2021/22,4,1,1,2,0
E54000043,NHS Gloucestershire Integrated Care Board,2021/22,4,0,1,16,2
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2020/21,3,1,0,8,1
E54000037,NHS Devon Integrated Care Board,2020/21,3,0,0,24308,263
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2019/20,1,1,1,1460,39
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,1,1,1,1701,48
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2019/20,3,1,0,45,4
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2020/21,3,1,1,125,5
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,4,1,0,53,1
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,3,1,1,207,5
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,1,0,0,159059,2881
E54000029,NHS North East London Integrated Care Board,2022/23,4,0,0,941,28
E54000022,NHS Norfolk and Waveney Integrated Care Board,2023/24,3,0,0,17327,141
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,3,0,1,29382,2847
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2021/22,1,0,1,42625,2939
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2022/23,5,1,0,2,0
E54000037,NHS Devon Integrated Care Board,2022/23,1,0,1,74102,9311
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,3,0,1,20676,199
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,5,1,0,5,0
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2023/24,3,0,0,95006,1761
E54000050,NHS North East and North Cumbria Integrated Care Board,2023/24,1,1,0,1959,36
E54000032,NHS Kent and Medway Integrated Care Board,2020/21,5,0,0,25,0
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2020/21,3,0,1,13055,197
E54000037,NHS Devon Integrated Care Board,2023/24,4,0,0,200,9
E54000055,NHS Birmingham and Solihull Integrated Care Board,2023/24,1,0,0,339833,20385
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2023/24,3,0,1,8564,400
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2023/24,1,0,1,12845,866
E54000022,NHS Norfolk and Waveney Integrated Care Board,2019/20,1,0,0,171401,4477
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2021/22,5,0,0,133,2
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,3,1,1,52,3
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2020/21,5,0,0,4,0
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,1,0,1,62976,4234
E54000055,NHS Birmingham and Solihull Integrated Care Board,2022/23,4,0,0,296,20
E54000029,NHS North East London Integrated Care Board,2022/23,3,1,1,294,15
E54000055,NHS Birmingham and Solihull Integrated Care Board,2023/24,1,1,1,7033,453
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2022/23,1,0,0,201608,8404
E54000026,NHS Mid and South Essex Integrated Care Board,2022/23,5,0,0,217,2
E54000058,NHS Derby and Derbyshire Integrated Care Board,2022/23,1,1,1,2499,108
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,4,1,0,21,0
E54000034,NHS Frimley Integrated Care Board,2022/23,5,0,0,25546,159
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2023/24,3,1,0,308,2
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,5,0,0,3,0
E54000034,NHS Frimley Integrated Care Board,2019/20,4,0,0,3359,70
E54000030,NHS South East London Integrated Care Board,2020/21,3,1,0,113,2
E54000028,NHS North Central London Integrated Care Board,2020/21,1,1,0,866,5
E54000054,NHS West Yorkshire Integrated Care Board,2020/21,3,0,1,7515,164
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,4,1,1,147,0
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2022/23,3,0,0,49283,2451
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2022/23,3,1,1,98,0
E54000062,NHS Black Country Integrated Care Board,2022/23,1,0,0,297405,13931
E54000063,NHS Surrey Heartlands Integrated Care Board,2022/23,1,1,0,430,3
E54000054,NHS West Yorkshire Integrated Care Board,2023/24,1,0,1,206960,17269
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,1,0,1,67579,2717
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,1,1,1,2527,76
E54000054,NHS West Yorkshire Integrated Care Board,2019/20,1,1,1,7160,162
E54000037,NHS Devon Integrated Care Board,2021/22,3,0,1,15052,484
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2020/21,1,0,1,30168,914
E54000030,NHS South East London Integrated Care Board,2023/24,3,1,1,644,27
E54000054,NHS West Yorkshire Integrated Care Board,2023/24,4,1,1,9,0
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2022/23,1,1,1,1955,114
E54000054,NHS West Yorkshire Integrated Care Board,2023/24,5,1,0,2,0
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2020/21,5,0,0,4,0
E54000026,NHS Mid and South Essex Integrated Care Board,2021/22,5,0,1,22,0
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2023/24,5,1,1,57,0
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2021/22,1,1,1,2653,75
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,1,1,0,293,4
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,1,0,0,636748,30455
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,3,0,1,926,57
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2022/23,1,0,1,71659,5894
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2021/22,3,1,1,195,5
E54000050,NHS North East and North Cumbria Integrated Care Board,2019/20,3,0,0,181297,4894
E54000063,NHS Surrey Heartlands Integrated Care Board,2019/20,5,0,0,51,0
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2019/20,1,1,1,3398,242
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2021/22,3,1,1,153,3
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2019/20,5,1,1,1,0
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,1,0,0,197113,3122
E54000062,NHS Black Country Integrated Care Board,2020/21,1,1,0,792,2
E54000043,NHS Gloucestershire Integrated Care Board,2020/21,4,1,0,1,0
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2023/24,1,0,1,99364,5708
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2023/24,3,1,0,61,2
E54000037,NHS Devon Integrated Care Board,2022/23,3,1,1,96,5
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,1,0,1,51689,4298
E54000030,NHS South East London Integrated Care Board,2019/20,3,0,1,48389,3798
E54000054,NHS West Yorkshire Integrated Care Board,2019/20,3,1,1,259,7
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2021/22,5,0,1,71,1
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2019/20,1,1,0,389,6
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2019/20,4,1,0,1,0
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,4,0,0,3646,133
E54000038,NHS Somerset Integrated Care Board,2022/23,1,1,0,259,2
E54000063,NHS Surrey Heartlands Integrated Care Board,2023/24,1,0,0,231249,6023
E54000029,NHS North East London Integrated Care Board,2023/24,3,0,1,54912,2777
E54000032,NHS Kent and Medway Integrated Care Board,2022/23,1,0,1,158215,9797
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2021/22,3,0,1,11680,181
E54000063,NHS Surrey Heartlands Integrated Care Board,2019/20,3,0,1,5859,182
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2019/20,3,1,1,65,1
E54000062,NHS Black Country Integrated Care Board,2019/20,4,0,0,17800,273
E54000041,NHS Dorset Integrated Care Board,2019/20,3,0,0,56132,1053
E54000062,NHS Black Country Integrated Care Board,2021/22,5,0,1,3,0
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2019/20,5,0,0,2,0
E54000064,NHS Sussex Integrated Care Board,2023/24,3,1,1,1826,130
E54000043,NHS Gloucestershire Integrated Care Board,2023/24,1,1,0,308,3
E54000029,NHS North East London Integrated Care Board,2023/24,1,0,1,133428,11705
E54000037,NHS Devon Integrated Care Board,2022/23,1,1,0,707,10
E54000058,NHS Derby and Derbyshire Integrated Care Board,2022/23,5,0,1,3080,40
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,1,1,0,3060,37
E54000029,NHS North East London Integrated Care Board,2020/21,5,0,1,35,1
E54000055,NHS Birmingham and Solihull Integrated Care Board,2019/20,1,1,0,969,34
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2020/21,3,0,1,23802,385
E54000061,NHS South Yorkshire Integrated Care Board,2021/22,3,0,1,11259,295
E54000030,NHS South East London Integrated Care Board,2019/20,1,0,1,146776,8775
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2019/20,1,1,0,718,11
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2021/22,1,1,1,6424,319
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,5,0,1,2,0
E54000030,NHS South East London Integrated Care Board,2023/24,5,1,0,4,0
